"group","axis","value"
"slovenian metal","danceability",0.161
"slovenian metal","energy",0.976
"slovenian metal","liveness",0.0915
"slovenian metal","tempo",173.229
"slow core","danceability",0.465867085
"slow core","energy",0.524183886
"slow core","liveness",0.176827111
"slow core","tempo",117.7152285
"slow game","danceability",0.686
"slow game","energy",0.541
"slow game","liveness",0.423
"slow game","tempo",96.965
"sludge metal","danceability",0.315653889
"sludge metal","energy",0.764446667
"sludge metal","liveness",0.241438981
"sludge metal","tempo",118.2223526
"small room","danceability",0.4815625
"small room","energy",0.390379167
"small room","liveness",0.149733333
"small room","tempo",121.7746875
"smooth jazz","danceability",0.638602692
"smooth jazz","energy",0.550785868
"smooth jazz","liveness",0.13315148
"smooth jazz","tempo",111.5853171
"smooth saxophone","danceability",0.653073003
"smooth saxophone","energy",0.589576595
"smooth saxophone","liveness",0.146090356
"smooth saxophone","tempo",108.3989755
"smooth soul","danceability",0.61215
"smooth soul","energy",0.55855
"smooth soul","liveness",0.112255
"smooth soul","tempo",111.1107083
"soca","danceability",0.720169729
"soca","energy",0.731543803
"soca","liveness",0.144883917
"soca","tempo",124.7201169
"socal pop punk","danceability",0.47700503
"socal pop punk","energy",0.849067054
"socal pop punk","liveness",0.211726867
"socal pop punk","tempo",131.3500365
"social media pop","danceability",0.678785839
"social media pop","energy",0.672774896
"social media pop","liveness",0.179811875
"social media pop","tempo",121.2201368
"soda pop","danceability",0.509833333
"soda pop","energy",0.465166667
"soda pop","liveness",0.30245
"soda pop","tempo",100.0813333
"soft rock","danceability",0.565600212
"soft rock","energy",0.56390049
"soft rock","liveness",0.193838669
"soft rock","tempo",119.1138153
"solipsynthm","danceability",0.6885
"solipsynthm","energy",0.629875
"solipsynthm","liveness",0.1528875
"solipsynthm","tempo",114.475875
"son cubano","danceability",0.594312925
"son cubano","energy",0.507061224
"son cubano","liveness",0.163785714
"son cubano","tempo",106.7594898
"son cubano clasico","danceability",0.605714286
"son cubano clasico","energy",0.418607143
"son cubano clasico","liveness",0.168533333
"son cubano clasico","tempo",125.1696071
"soukous","danceability",0.642785714
"soukous","energy",0.484285714
"soukous","liveness",0.105771429
"soukous","tempo",114.9346429
"soul","danceability",0.611071295
"soul","energy",0.52366626
"soul","liveness",0.189656138
"soul","tempo",115.624036
"soul blues","danceability",0.586445507
"soul blues","energy",0.451597894
"soul blues","liveness",0.184635948
"soul blues","tempo",116.499693
"soul flow","danceability",0.584791667
"soul flow","energy",0.690845238
"soul flow","liveness",0.223605357
"soul flow","tempo",103.6740238
"soul jazz","danceability",0.557676321
"soul jazz","energy",0.4207136
"soul jazz","liveness",0.167316737
"soul jazz","tempo",111.3330543
"sound","danceability",0.160968056
"sound","energy",0.737332
"sound","liveness",0.431849444
"sound","tempo",98.55507778
"sound art","danceability",0.153
"sound art","energy",0.0391
"sound art","liveness",0.0774
"sound art","tempo",69.906
"sound effects","danceability",0.123745833
"sound effects","energy",0.616808333
"sound effects","liveness",0.582866667
"sound effects","tempo",94.746625
"sound team","danceability",0.483
"sound team","energy",0.7854125
"sound team","liveness",0.19205
"sound team","tempo",110.1995
"soundtrack","danceability",0.300755911
"soundtrack","energy",0.270292343
"soundtrack","liveness",0.151601986
"soundtrack","tempo",107.3796687
"south african alternative","danceability",0.7471
"south african alternative","energy",0.696
"south african alternative","liveness",0.2812
"south african alternative","tempo",129.8446
"south african choral","danceability",0.4276875
"south african choral","energy",0.24954375
"south african choral","liveness",0.12043125
"south african choral","tempo",90.48425
"south african country","danceability",0.69675
"south african country","energy",0.73775
"south african country","liveness",0.134625
"south african country","tempo",103.91225
"south african gospel","danceability",0.358
"south african gospel","energy",0.294
"south african gospel","liveness",0.0928
"south african gospel","tempo",92.081
"south african hip hop","danceability",0.8142
"south african hip hop","energy",0.783
"south african hip hop","liveness",0.2254
"south african hip hop","tempo",121.5932
"south african jazz","danceability",0.579320044
"south african jazz","energy",0.366050775
"south african jazz","liveness",0.212891722
"south african jazz","tempo",121.5181398
"south african pop","danceability",0.71425
"south african pop","energy",0.739916667
"south african pop","liveness",0.182675
"south african pop","tempo",122.99875
"south african rock","danceability",0.527647321
"south african rock","energy",0.734366071
"south african rock","liveness",0.104277679
"south african rock","tempo",129.9598616
"south carolina indie","danceability",0.588068027
"south carolina indie","energy",0.461129252
"south carolina indie","liveness",0.126463946
"south carolina indie","tempo",111.6746122
"south dakota indie","danceability",0.478875
"south dakota indie","energy",0.775
"south dakota indie","liveness",0.0949875
"south dakota indie","tempo",123.426
"southampton indie","danceability",0.448666667
"southampton indie","energy",0.502833333
"southampton indie","liveness",0.286833333
"southampton indie","tempo",121.1676667
"southern americana","danceability",0.8015
"southern americana","energy",0.64
"southern americana","liveness",0.08935
"southern americana","tempo",137.3385
"southern gospel","danceability",0.459833333
"southern gospel","energy",0.382983333
"southern gospel","liveness",0.2658375
"southern gospel","tempo",117.2801875
"southern hip hop","danceability",0.722632617
"southern hip hop","energy",0.672063933
"southern hip hop","liveness",0.207632093
"southern hip hop","tempo",118.0313048
"southern metal","danceability",0.431708333
"southern metal","energy",0.856875
"southern metal","liveness",0.231266667
"southern metal","tempo",118.7327083
"southern rock","danceability",0.51804746
"southern rock","energy",0.69411826
"southern rock","liveness",0.251065836
"southern rock","tempo",126.7894564
"southern soul","danceability",0.588178476
"southern soul","energy",0.50228273
"southern soul","liveness",0.188139447
"southern soul","tempo",120.3437224
"southern soul blues","danceability",0.710884945
"southern soul blues","energy",0.54592785
"southern soul blues","liveness",0.165316171
"southern soul blues","tempo",110.3374848
"soviet synthpop","danceability",0.711
"soviet synthpop","energy",0.715
"soviet synthpop","liveness",0.126
"soviet synthpop","tempo",128.053
"sovietwave","danceability",0.598
"sovietwave","energy",0.8475
"sovietwave","liveness",0.262
"sovietwave","tempo",152.4455
"spa","danceability",0.139788095
"spa","energy",0.360631924
"spa","liveness",0.471878571
"spa","tempo",71.02736905
"space age pop","danceability",0.494468998
"space age pop","energy",0.37197378
"space age pop","liveness",0.18042622
"space age pop","tempo",117.3908983
"space ambient","danceability",0.384933333
"space ambient","energy",0.339477778
"space ambient","liveness",0.091161111
"space ambient","tempo",95.35494444
"space rock","danceability",0.335268944
"space rock","energy",0.570443168
"space rock","liveness",0.16683648
"space rock","tempo",117.1777389
"spanish baroque","danceability",0.461
"spanish baroque","energy",0.2435
"spanish baroque","liveness",0.13
"spanish baroque","tempo",123.946
"spanish classical","danceability",0.378984003
"spanish classical","energy",0.309867039
"spanish classical","liveness",0.180815737
"spanish classical","tempo",98.13306696
"spanish folk metal","danceability",0.467142857
"spanish folk metal","energy",0.797285714
"spanish folk metal","liveness",0.121414286
"spanish folk metal","tempo",130.8271429
"spanish indie pop","danceability",0.626
"spanish indie pop","energy",0.4665
"spanish indie pop","liveness",0.08775
"spanish indie pop","tempo",112.694
"spanish invasion","danceability",0.520833333
"spanish invasion","energy",0.607333333
"spanish invasion","liveness",0.1894
"spanish invasion","tempo",123.3615
"spanish metal","danceability",0.373769841
"spanish metal","energy",0.737456349
"spanish metal","liveness",0.21698254
"spanish metal","tempo",119.1920754
"spanish new wave","danceability",0.573663333
"spanish new wave","energy",0.7416875
"spanish new wave","liveness",0.282382667
"spanish new wave","tempo",123.7293383
"spanish pop","danceability",0.596186716
"spanish pop","energy",0.6606182
"spanish pop","liveness",0.236266645
"spanish pop","tempo",122.8936457
"spanish pop rock","danceability",0.601361828
"spanish pop rock","energy",0.628966129
"spanish pop rock","liveness",0.187584785
"spanish pop rock","tempo",115.9135464
"spanish renaissance","danceability",0.433555556
"spanish renaissance","energy",0.096077778
"spanish renaissance","liveness",0.114111111
"spanish renaissance","tempo",105.2758889
"spanish rock","danceability",0.613739615
"spanish rock","energy",0.721200171
"spanish rock","liveness",0.160482808
"spanish rock","tempo",133.9089483
"spanish techno","danceability",0.8045
"spanish techno","energy",0.6965
"spanish techno","liveness",0.09945
"spanish techno","tempo",124.998
"speed garage","danceability",0.70315873
"speed garage","energy",0.653190476
"speed garage","liveness",0.523550794
"speed garage","tempo",125.8044127
"speed metal","danceability",0.313286889
"speed metal","energy",0.898712409
"speed metal","liveness",0.206272741
"speed metal","tempo",134.1754762
"spiritual hip hop","danceability",0.594
"spiritual hip hop","energy",0.913
"spiritual hip hop","liveness",0.284
"spiritual hip hop","tempo",92.038
"spiritual jazz","danceability",0.459091872
"spiritual jazz","energy",0.497146261
"spiritual jazz","liveness",0.126802041
"spiritual jazz","tempo",109.9223549
"spirituals","danceability",0.413055727
"spirituals","energy",0.230424319
"spirituals","liveness",0.169838218
"spirituals","tempo",109.7427406
"springfield mo indie","danceability",0.638
"springfield mo indie","energy",0.43
"springfield mo indie","liveness",0.275
"springfield mo indie","tempo",87.589
"spytrack","danceability",0.517686325
"spytrack","energy",0.403942222
"spytrack","liveness",0.157740415
"spytrack","tempo",122.0086242
"steampunk","danceability",0.540257143
"steampunk","energy",0.695666667
"steampunk","liveness",0.202091587
"steampunk","tempo",129.9172429
"steel guitar","danceability",0.500211488
"steel guitar","energy",0.376092771
"steel guitar","liveness",0.178057485
"steel guitar","tempo",103.310367
"steelpan","danceability",0.613
"steelpan","energy",0.488
"steelpan","liveness",0.202
"steelpan","tempo",100.76
"stl indie","danceability",0.739444444
"stl indie","energy",0.658444444
"stl indie","liveness",0.1309
"stl indie","tempo",110.0982222
"stomp and flutter","danceability",0.497494048
"stomp and flutter","energy",0.423578571
"stomp and flutter","liveness",0.179022024
"stomp and flutter","tempo",125.9305417
"stomp and holler","danceability",0.543470415
"stomp and holler","energy",0.560856254
"stomp and holler","liveness",0.157869628
"stomp and holler","tempo",117.8291453
"stomp and whittle","danceability",0.479333333
"stomp and whittle","energy",0.501
"stomp and whittle","liveness",0.16
"stomp and whittle","tempo",110.702
"stomp pop","danceability",0.64443968
"stomp pop","energy",0.783166746
"stomp pop","liveness",0.199324351
"stomp pop","tempo",119.9984287
"stoner metal","danceability",0.364341156
"stoner metal","energy",0.801854847
"stoner metal","liveness",0.161410118
"stoner metal","tempo",121.7533059
"stoner rock","danceability",0.371381241
"stoner rock","energy",0.755388409
"stoner rock","liveness",0.18177093
"stoner rock","tempo",122.7960091
"straight edge","danceability",0.388620982
"straight edge","energy",0.886948548
"straight edge","liveness",0.284076784
"straight edge","tempo",118.3727777
"straight-ahead jazz","danceability",0.481889706
"straight-ahead jazz","energy",0.209018104
"straight-ahead jazz","liveness",0.185222655
"straight-ahead jazz","tempo",101.7525083
"street band","danceability",0.618525
"street band","energy",0.737825
"street band","liveness",0.1897425
"street band","tempo",118.0359375
"street punk","danceability",0.364666667
"street punk","energy",0.899666667
"street punk","liveness",0.2417
"street punk","tempo",143.5875
"stride","danceability",0.550058608
"stride","energy",0.277375391
"stride","liveness",0.186263941
"stride","tempo",114.5694542
"string band","danceability",0.490556481
"string band","energy",0.44697037
"string band","liveness",0.207618611
"string band","tempo",130.3493454
"string folk","danceability",0.3356875
"string folk","energy",0.1384715
"string folk","liveness",0.29243625
"string folk","tempo",135.5311219
"string orchestra","danceability",0.1996
"string orchestra","energy",0.1014175
"string orchestra","liveness",0.17775
"string orchestra","tempo",80.9465
"string quartet","danceability",0.300310005
"string quartet","energy",0.108083432
"string quartet","liveness",0.152473866
"string quartet","tempo",113.2617162
"strut","danceability",0.693033333
"strut","energy",0.726333333
"strut","liveness",0.126623333
"strut","tempo",122.6949
"substep","danceability",0.458818182
"substep","energy",0.473045455
"substep","liveness",0.119368182
"substep","tempo",141.2422273
"sudanese pop","danceability",0.482
"sudanese pop","energy",0.562
"sudanese pop","liveness",0.31
"sudanese pop","tempo",83.981
"sufi","danceability",0.618496608
"sufi","energy",0.521124808
"sufi","liveness",0.170519926
"sufi","tempo",109.4224614
"sufi chant","danceability",0.504214286
"sufi chant","energy",0.485214286
"sufi chant","liveness",0.195907143
"sufi chant","tempo",125.6847857
"sunshine pop","danceability",0.51765342
"sunshine pop","energy",0.497414385
"sunshine pop","liveness",0.183247896
"sunshine pop","tempo",119.594841
